,0
12715,0.15459609
12716,0.12016527
12717,0.073934704
12718,0.043698847
12719,-0.01169749
12720,-0.07952712
12721,-0.12330129
12722,-0.16117442
12723,-0.17686895
12724,-0.17734112
12725,-0.16530383
12726,-0.13743383
12727,-0.120381154
12728,-0.093490824
12729,-0.04669673
12730,-0.004244469
12731,0.04037943
12732,0.081911966
12733,0.1233152
12734,0.1535419
12735,0.17517859
12736,0.18502064
12737,0.16130674
12738,0.1319202
12739,0.11521308
12740,0.09456382
12741,0.052587043
12742,0.018815152
12743,-0.020147968
12744,-0.085096434
12745,-0.12332229
12746,-0.17069313
12747,-0.179764
12748,-0.18631025
12749,-0.19019306
12750,-0.18324378
12751,-0.17421082
12752,-0.1418634
12753,-0.088705845
12754,-0.044882044
12755,-0.009140747
12756,0.02941472
12757,0.06707705
12758,0.09650699
12759,0.111889206
12760,0.1147552
12761,0.109745726
12762,0.09752018
12763,0.086885475
12764,0.06338815
12765,0.02964239
12766,0.0024335869
12767,-0.04090158
12768,-0.10343283
12769,-0.13961005
12770,-0.18991911
12771,-0.2084855
12772,-0.22174898
12773,-0.22475052
12774,-0.22104755
12775,-0.21530622
12776,-0.1811091
12777,-0.116945915
12778,-0.062386245
12779,-0.033158317
12780,-0.00016126409
12781,0.03372994
12782,0.074366495
12783,0.09995484
12784,0.11482393
12785,0.11449605
12786,0.10520677
12787,0.08911119
12788,0.062052596
12789,0.034722302
12790,0.012613386
12791,-0.028169546
12792,-0.096570194
12793,-0.11845576
12794,-0.1636303
12795,-0.18029732
12796,-0.17761168
12797,-0.16517454
12798,-0.12864786
12799,-0.11933517
12800,-0.10482433
12801,-0.064774156
12802,-0.029262759
12803,0.00078968797
12804,0.03226085
12805,0.063528866
12806,0.09455808
12807,0.12006144
12808,0.13108382
12809,0.1315991
12810,0.11557662
12811,0.098675445
12812,0.06699255
12813,0.031598113
12814,-0.0032001417
12815,-0.043952197
12816,-0.113766566
12817,-0.1404677
12818,-0.18651281
12819,-0.2021859
12820,-0.19934863
12821,-0.18453667
12822,-0.15258901
12823,-0.13562572
12824,-0.12054539
12825,-0.09337203
12826,-0.075369984
12827,-0.06410433
12828,-0.05168348
12829,-0.050037943
12830,-0.056248765
12831,-0.062734276
12832,-0.06368677
12833,-0.0580751
12834,-0.053385764
12835,-0.054822195
12836,-0.06839192
12837,-0.07905624
12838,-0.089095525
12839,-0.11015959
12840,-0.15601084
12841,-0.18556896
12842,-0.22133788
12843,-0.23495078
12844,-0.2277664
12845,-0.21119913
12846,-0.17531785
12847,-0.15449013
12848,-0.1347237
12849,-0.10079733
12850,-0.07644197
12851,-0.06482418
12852,-0.044243596
12853,-0.026798625
12854,-0.014311751
12855,-0.010379292
12856,-0.0022594891
12857,0.008468736
12858,0.00753038
12859,-0.0008992627
12860,-0.021421028
12861,-0.04294462
12862,-0.059870392
12863,-0.091126986
12864,-0.14211443
12865,-0.17618577
12866,-0.22011787
12867,-0.23261487
12868,-0.23144564
12869,-0.21353215
12870,-0.17884338
12871,-0.15842581
12872,-0.13681704
12873,-0.093615435
12874,-0.048583575
12875,-0.009428492
12876,0.03257464
12877,0.06897577
12878,0.09630834
12879,0.12568268
12880,0.1459488
12881,0.14846572
12882,0.14100182
12883,0.12117271
12884,0.0948075
12885,0.054702096
12886,0.020818219
12887,-0.021900173
12888,-0.09727517
12889,-0.12306169
12890,-0.17690122
12891,-0.1952104
12892,-0.19576916
12893,-0.1796821
12894,-0.14643677
12895,-0.13202164
12896,-0.11048746
12897,-0.06874379
12898,-0.030452348
12899,0.009453699
12900,0.05876962
12901,0.10826565
12902,0.15233904
12903,0.18821126
12904,0.20792869
12905,0.20152697
12906,0.197154
12907,0.18541822
12908,0.15931016
12909,0.11518084
12910,0.07368225
12911,0.030130066
12912,-0.034972657
12913,-0.07480554
12914,-0.12785372
12915,-0.14626734
12916,-0.15906116
12917,-0.16912581
12918,-0.16983047
12919,-0.16311702
12920,-0.13494597
12921,-0.08736746
12922,-0.0381719
12923,0.0090991715
12924,0.058958303
12925,0.10344407
12926,0.14192005
12927,0.17851034
12928,0.19910365
12929,0.19967549
12930,0.18600725
12931,0.1644713
12932,0.12968925
12933,0.0928686
12934,0.055973038
12935,0.01430653
12936,-0.046610072
12937,-0.08558193
12938,-0.12985145
12939,-0.14605993
12940,-0.15865839
12941,-0.16555774
12942,-0.16684824
12943,-0.1608786
12944,-0.13703963
12945,-0.08463789
12946,-0.03607812
12947,0.006978306
12948,0.05362136
12949,0.09997839
12950,0.1402691
12951,0.16716409
12952,0.18250546
12953,0.18113124
12954,0.17247327
12955,0.15203577
12956,0.12437844
12957,0.08910512
12958,0.053638246
12959,0.004184831
12960,-0.07824324
12961,-0.10492318
12962,-0.15113744
12963,-0.16205467
12964,-0.15641472
12965,-0.13895467
12966,-0.1023006
12967,-0.09129749
12968,-0.07539593
12969,-0.041775562
12970,-0.005577108
12971,0.032987107
12972,0.07023166
12973,0.10844369
12974,0.14109832
12975,0.15518826
12976,0.16919501
12977,0.1763202
12978,0.16194108
12979,0.14455105
12980,0.11789948
12981,0.079964295
12982,0.049750727
12983,0.005800875
12984,-0.06764971
12985,-0.10393723
12986,-0.14719748
12987,-0.15880693
12988,-0.1508706
12989,-0.13366508
12990,-0.103512704
12991,-0.091860734
12992,-0.075764365
12993,-0.039907563
12994,0.0026841871
12995,0.04563577
12996,0.09100732
12997,0.13445342
12998,0.17216629
12999,0.2009052
13000,0.21909973
13001,0.21314377
13002,0.20304704
13003,0.18849412
13004,0.15966794
13005,0.115757346
13006,0.077766255
13007,0.029272562
13008,-0.05356398
13009,-0.09501793
13010,-0.14147834
13011,-0.15780696
13012,-0.15477897
13013,-0.14130065
13014,-0.116188675
13015,-0.10891416
13016,-0.09315946
13017,-0.053305395
13018,-0.012733851
13019,0.031227969
13020,0.07964503
13021,0.1309178
13022,0.176658
13023,0.21542904
13024,0.23536873
13025,0.23135038
13026,0.22665747
13027,0.22060214
13028,0.18800285
13029,0.13769013
13030,0.0965219
13031,0.04448213
13032,-0.041184504
13033,-0.08481666
13034,-0.13312998
13035,-0.1519103
13036,-0.14898506
13037,-0.13647354
13038,-0.110171966
13039,-0.10166639
13040,-0.08772569
13041,-0.048252355
13042,-0.004625676
13043,0.038744524
13044,0.085445285
13045,0.1312133
13046,0.17199829
13047,0.2095404
13048,0.22744127
13049,0.23059943
13050,0.21607824
13051,0.19464298
13052,0.16155472
13053,0.122121096
13054,0.08450764
13055,0.034959476
13056,-0.048940253
13057,-0.090211414
13058,-0.13614991
13059,-0.1476121
13060,-0.14179856
13061,-0.1290138
13062,-0.10493411
13063,-0.09933521
13064,-0.08437032
13065,-0.046255685
13066,-0.0019932091
13067,0.04284674
13068,0.08900996
13069,0.133124
13070,0.17200854
13071,0.20451131
13072,0.2239244
13073,0.22981167
13074,0.2138386
13075,0.18703815
13076,0.15151364
13077,0.104013994
13078,0.06831064
13079,0.026992269
13080,-0.04420125
13081,-0.07902129
13082,-0.11845314
13083,-0.13761617
13084,-0.14833678
13085,-0.14890409
13086,-0.14794518
13087,-0.14087951
13088,-0.11346777
13089,-0.0629387
13090,-0.017799933
13091,0.030101012
13092,0.07477262
13093,0.1151613
13094,0.15153451
13095,0.17484896
13096,0.18994129
13097,0.19150698
13098,0.18015036
13099,0.156182
13100,0.12548614
13101,0.08968509
13102,0.055283166
13103,0.0076733977
13104,-0.058193494
13105,-0.10129622
13106,-0.14714453
13107,-0.1708315
13108,-0.18256685
13109,-0.18695003
13110,-0.18656152
13111,-0.18053873
13112,-0.15999243
13113,-0.1113458
13114,-0.06655809
13115,-0.02055765
13116,0.03340252
13117,0.08737294
13118,0.13609964
13119,0.16920005
13120,0.19439101
13121,0.20158729
13122,0.19729483
13123,0.1735789
13124,0.14120203
13125,0.106541924
13126,0.0696925
13127,0.012694348
13128,-0.062098566
13129,-0.10277712
13130,-0.15098268
13131,-0.17036863
13132,-0.16547488
13133,-0.15107572
13134,-0.12871888
13135,-0.12406117
13136,-0.10995889
13137,-0.06701808
13138,-0.018485654
13139,0.029182382
13140,0.07928182
13141,0.13043118
13142,0.17534879
13143,0.2131544
13144,0.23200825
13145,0.2209397
13146,0.21668996
13147,0.21519512
13148,0.18430696
13149,0.13264862
13150,0.08797382
13151,0.034505118
13152,-0.049729448
13153,-0.09195166
13154,-0.14085619
13155,-0.15849108
13156,-0.1606199
13157,-0.1499607
13158,-0.124623604
13159,-0.11957866
13160,-0.10490553
13161,-0.06450545
13162,-0.017521575
13163,0.034357198
13164,0.0876579
13165,0.13998185
13166,0.18620084
13167,0.22287865
13168,0.23719674
13169,0.23247492
13170,0.2258923
13171,0.21887411
13172,0.18742788
13173,0.13435264
13174,0.08737205
13175,0.037990663
13176,-0.043238036
13177,-0.07898211
13178,-0.12564254
13179,-0.14321004
13180,-0.15002069
13181,-0.14600703
13182,-0.13642162
13183,-0.14903963
13184,-0.1462945
13185,-0.10879129
13186,-0.057106543
13187,-0.0033385474
13188,0.053184137
13189,0.10766773
13190,0.1369352
13191,0.12304015
13192,0.09045128
13193,0.038379665
13194,-0.03010816
13195,-0.06345119
13196,-0.08727391
13197,-0.09730682
13198,-0.11936679
13199,-0.13225667
13200,-0.16790064
13201,-0.19686401
13202,-0.23528965
13203,-0.2554491
13204,-0.2542741
13205,-0.23542452
13206,-0.20041949
13207,-0.18604264
13208,-0.17285316
13209,-0.13369386
13210,-0.10061127
13211,-0.07730922
13212,-0.039200332
13213,0.0043092035
13214,0.048259776
13215,0.07835059
13216,0.09468745
13217,0.10159169
13218,0.102875575
13219,0.09768638
13220,0.07967722
13221,0.03423287
13222,-0.007134028
13223,-0.048527114
13224,-0.1173909
13225,-0.14332631
13226,-0.19414319
13227,-0.20981658
13228,-0.20889379
13229,-0.19158223
13230,-0.16842777
13231,-0.15489289
13232,-0.13976747
13233,-0.10304629
13234,-0.060066395
13235,-0.015593857
13236,0.030069692
13237,0.07601851
13238,0.11560721
13239,0.14105006
13240,0.1607161
13241,0.16437657
13242,0.15040196
13243,0.12009276
13244,0.0803328
13245,0.033771146
13246,-0.004688573
13247,-0.03927006
13248,-0.104716726
13249,-0.1392555
13250,-0.18896246
13251,-0.21020675
13252,-0.2229366
13253,-0.23107764
13254,-0.22543877
13255,-0.2109603
13256,-0.18654299
13257,-0.1367161
13258,-0.08768267
13259,-0.049324878
13260,-0.011428054
13261,0.01394305
13262,0.040779393
13263,0.052123204
13264,0.058310464
13265,0.0492453
13266,0.0119715575
13267,-0.027585916
13268,-0.05554094
13269,-0.06969561
13270,-0.0819222
13271,-0.11718308
13272,-0.16666983
13273,-0.21250719
13274,-0.24497822
13275,-0.25851417
13276,-0.27053922
13277,-0.27206743
13278,-0.26380947
13279,-0.24977946
13280,-0.22309077
13281,-0.16534242
13282,-0.114182785
13283,-0.078938805
13284,-0.037511054
13285,-0.0048808046
13286,0.028005052
13287,0.05308897
13288,0.068156205
13289,0.07507978
13290,0.06358461
13291,0.028406944
13292,-0.003370134
13293,-0.032997977
13294,-0.04965715
13295,-0.0836395
13296,-0.14270546
13297,-0.17546535
13298,-0.21861824
13299,-0.23483843
13300,-0.23426741
13301,-0.21703777
13302,-0.17839715
13303,-0.1574519
13304,-0.14093709
13305,-0.106717564
13306,-0.08471747
13307,-0.06904131
13308,-0.051105794
13309,-0.051709764
13310,-0.07095385
13311,-0.091801
13312,-0.09678524
13313,-0.096303724
13314,-0.085385494
13315,-0.09067497
13316,-0.095247746
13317,-0.10838942
13318,-0.120865256
13319,-0.1443617
13320,-0.18835248
13321,-0.22272107
13322,-0.26122913
13323,-0.27362764
13324,-0.26900673
13325,-0.2450433
13326,-0.20729591
13327,-0.18657368
13328,-0.17264435
13329,-0.13145602
13330,-0.0924519
13331,-0.05332963
13332,-0.013742044
13333,0.031997804
13334,0.0767145
13335,0.10856749
13336,0.13018653
13337,0.1369133
13338,0.13146788
13339,0.12306976
13340,0.098683335
13341,0.055827305
13342,0.015057929
13343,-0.03212487
13344,-0.10724023
13345,-0.13653803
13346,-0.18615451
13347,-0.2036181
13348,-0.20914927
13349,-0.19352154
13350,-0.16530403
13351,-0.14998528
13352,-0.13863444
13353,-0.09498566
13354,-0.058906455
13355,-0.013412223
13356,0.03352159
13357,0.08408127
13358,0.12628752
13359,0.15672211
13360,0.17772007
13361,0.18369679
13362,0.17290825
13363,0.15464911
13364,0.1295901
13365,0.08136915
13366,0.032366827
13367,-0.019038983
13368,-0.09762336
13369,-0.12625176
13370,-0.17875916
13371,-0.19638538
13372,-0.20261773
13373,-0.18785685
13374,-0.15817705
13375,-0.1424166
13376,-0.13289636
13377,-0.08116113
13378,-0.04063359
13379,0.0051096473
13380,0.050117325
13381,0.1015259
13382,0.14004365
13383,0.16788384
13384,0.1870107
13385,0.19085191
13386,0.18028517
13387,0.16275993
13388,0.13446504
13389,0.08598583
13390,0.04106591
13391,-0.011332683
13392,-0.087574676
13393,-0.115107685
13394,-0.16566387
13395,-0.18405661
13396,-0.18703519
13397,-0.16936593
13398,-0.13662708
13399,-0.13042374
13400,-0.118906535
13401,-0.07440902
13402,-0.034189597
13403,0.0121878795
13404,0.057757627
13405,0.102860674
13406,0.1424236
13407,0.17002526
13408,0.18967703
13409,0.18967634
13410,0.17755683
13411,0.1564415
13412,0.12773001
13413,0.08265014
13414,0.039299607
13415,-0.0053898543
13416,-0.07068267
13417,-0.10999206
13418,-0.15683174
13419,-0.17550445
13420,-0.18711868
13421,-0.1904498
13422,-0.18046962
13423,-0.17291799
13424,-0.15292509
13425,-0.09741774
13426,-0.04726704
13427,-0.0007026121
13428,0.04723126
13429,0.084013656
13430,0.11991815
13431,0.14914753
13432,0.16679826
13433,0.16540268
13434,0.1557749
13435,0.1392729
13436,0.10873877
13437,0.0712944
13438,0.03443007
13439,-0.0052282177
13440,-0.07453422
13441,-0.110347405
13442,-0.15655248
13443,-0.16823886
13444,-0.17834489
13445,-0.18103656
13446,-0.17716575
13447,-0.17554033
13448,-0.15472355
13449,-0.10910414
13450,-0.06371246
13451,-0.020510495
13452,0.025185714
13453,0.0683935
13454,0.10815665
13455,0.13970743
13456,0.15589151
13457,0.1620466
13458,0.15315232
13459,0.13493651
13460,0.10545533
13461,0.07292373
13462,0.036606364
13463,-0.007499907
13464,-0.08844064
13465,-0.11406362
13466,-0.1649921
13467,-0.17753345
13468,-0.18259677
13469,-0.16680531
13470,-0.13327295
13471,-0.12521502
13472,-0.11324434
13473,-0.071576945
13474,-0.028595887
13475,0.024549032
13476,0.075255215
13477,0.12691212
13478,0.17253959
13479,0.20617138
13480,0.2241424
13481,0.21652043
13482,0.20703942
13483,0.1894058
13484,0.15981935
13485,0.11133255
13486,0.06427964
13487,0.0042239875
13488,-0.080424085
13489,-0.10932653
13490,-0.16317332
13491,-0.18071362
13492,-0.18468402
13493,-0.16796027
13494,-0.13591924
13495,-0.1279897
13496,-0.119661786
13497,-0.0746963
13498,-0.036584064
13499,0.012453398
13500,0.061519295
13501,0.1143288
13502,0.16534802
13503,0.2017126
13504,0.22561783
13505,0.22608453
13506,0.21906179
13507,0.20861417
13508,0.18174991
13509,0.1281846
13510,0.07706629
13511,0.016170785
13512,-0.06531027
13513,-0.09237321
13514,-0.14151268
13515,-0.15957206
13516,-0.16157356
13517,-0.14424884
13518,-0.11024835
13519,-0.10998109
13520,-0.10479103
13521,-0.05938744
13522,-0.0147857675
13523,0.037864123
13524,0.093089625
13525,0.14905667
13526,0.19825843
13527,0.2383098
13528,0.2574808
13529,0.2566926
13530,0.2471618
13531,0.2391493
13532,0.21446565
13533,0.15610738
13534,0.10171699
13535,0.04330223
13536,-0.036262523
13537,-0.063838094
13538,-0.10714183
13539,-0.12558593
13540,-0.1346196
13541,-0.12385927
13542,-0.09791832
13543,-0.10461867
13544,-0.09851344
13545,-0.0550359
13546,-0.014867635
13547,0.03713181
13548,0.09380103
13549,0.15423834
13550,0.20975393
13551,0.25034854
13552,0.26088634
13553,0.25157934
13554,0.24539393
13555,0.2427248
13556,0.21409044
13557,0.15792489
13558,0.10267056
13559,0.044129997
13560,-0.03752435
13561,-0.06616061
13562,-0.110423304
13563,-0.13053104
13564,-0.14022012
13565,-0.12775527
13566,-0.10361135
13567,-0.10828981
13568,-0.10555197
13569,-0.05743825
13570,-0.013195667
13571,0.036141783
13572,0.09308556
13573,0.15284078
13574,0.20586541
13575,0.24574742
13576,0.26305392
13577,0.25951084
13578,0.2488111
13579,0.23052762
13580,0.20243296
13581,0.14639641
13582,0.09419041
13583,0.039310284
13584,-0.028135726
13585,-0.07231055
13586,-0.117826864
13587,-0.13865446
13588,-0.15779524
13589,-0.17181808
13590,-0.17318618
13591,-0.16792178
13592,-0.14946838
13593,-0.09759312
13594,-0.043396268
13595,0.009278111
13596,0.06290449
13597,0.1103702
13598,0.15863943
13599,0.19337279
13600,0.22196463
13601,0.23221484
13602,0.2223827
13603,0.20319939
13604,0.16689473
13605,0.124733835
13606,0.081135325
13607,0.033834398
13608,-0.03178669
13609,-0.0698502
13610,-0.12100024
13611,-0.1376513
13612,-0.1498903
13613,-0.16059294
13614,-0.16621257
13615,-0.1641812
13616,-0.14681101
13617,-0.093196616
13618,-0.03793253
13619,0.017258152
13620,0.077125676
13621,0.1268323
13622,0.1755275
13623,0.21511936
13624,0.23945214
13625,0.24649072
13626,0.23721707
13627,0.22122312
13628,0.18927327
13629,0.14219126
13630,0.09821694
13631,0.037500426
13632,-0.049346685
13633,-0.07796112
13634,-0.123966016
13635,-0.14119759
13636,-0.14384738
13637,-0.1324877
13638,-0.103845894
13639,-0.10492019
13640,-0.093865335
13641,-0.045028094
13642,0.0087067
13643,0.06830663
13644,0.13862838
13645,0.20894638
13646,0.26509795
13647,0.30653018
13648,0.31870446
13649,0.30718398
13650,0.30054075
13651,0.29714668
13652,0.2631159
13653,0.2099809
13654,0.15503621
13655,0.08287026
13656,-0.009430497
13657,-0.0401521
13658,-0.07190594
13659,-0.08356737
13660,-0.08233575
13661,-0.07040623
13662,-0.047181126
13663,-0.049414214
13664,-0.04478832
13665,-0.009934142
13666,0.04038778
13667,0.09765831
13668,0.15929785
13669,0.2106606
13670,0.25139016
13671,0.28703195
13672,0.30054134
13673,0.29065013
13674,0.2662984
13675,0.24409546
13676,0.2104972
13677,0.16431922
13678,0.11522552
13679,0.049311332
13680,-0.04049848
13681,-0.070019245
13682,-0.11605125
13683,-0.13289858
13684,-0.13527575
13685,-0.12653495
13686,-0.10383031
13687,-0.10442858
13688,-0.0906975
13689,-0.04207544
13690,0.007977467
13691,0.063780285
13692,0.11657122
13693,0.16274974
13694,0.19250363
13695,0.21832314
13696,0.23622102
13697,0.23821878
13698,0.22451097
13699,0.20550069
13700,0.1819209
13701,0.13326281
13702,0.0824914
13703,0.020667199
13704,-0.063874535
13705,-0.09469352
13706,-0.14493111
13707,-0.16438799
13708,-0.171354
13709,-0.16565898
13710,-0.14661187
13711,-0.13785768
13712,-0.12430498
13713,-0.076587185
13714,-0.027860213
13715,0.020218987
13716,0.07237546
13717,0.12761408
13718,0.1662589
13719,0.19451043
13720,0.21268168
13721,0.21206589
13722,0.1982468
13723,0.17922
13724,0.15218475
13725,0.1053289
13726,0.05565624
13727,-0.00053706346
13728,-0.07975185
13729,-0.11571317
13730,-0.16640532
13731,-0.18679592
13732,-0.19113004
13733,-0.18436913
13734,-0.16572617
13735,-0.15472493
13736,-0.14048867
13737,-0.08565066
13738,-0.03243511
13739,0.022414276
13740,0.080502406
13741,0.13610397
13742,0.17341724
13743,0.20421028
13744,0.2258191
13745,0.22694425
13746,0.2120133
13747,0.18805775
13748,0.1559847
13749,0.105478376
13750,0.058215052
13751,0.0058227703
13752,-0.060555574
13753,-0.102484964
13754,-0.14942938
13755,-0.16021743
13756,-0.17355978
13757,-0.18498036
13758,-0.18163115
13759,-0.17234522
13760,-0.14757192
13761,-0.08631839
13762,-0.029075872
13763,0.023129985
13764,0.07744802
13765,0.12247084
13766,0.15885682
13767,0.18906578
13768,0.19911575
13769,0.20846625
13770,0.2010093
13771,0.18432501
13772,0.1585241
13773,0.11783132
13774,0.073929965
13775,0.022435874
13776,-0.04603536
13777,-0.087303236
13778,-0.12992485
13779,-0.14228284
13780,-0.15848789
13781,-0.17024457
13782,-0.17122173
13783,-0.16386706
13784,-0.14059423
13785,-0.08352821
13786,-0.026261538
13787,0.03166064
13788,0.08932729
13789,0.13369995
13790,0.17653
13791,0.21285993
13792,0.22929037
13793,0.23933084
13794,0.23415366
13795,0.21620864
13796,0.18965493
13797,0.15009409
13798,0.10385359
13799,0.043914557
13800,-0.034639448
13801,-0.07357009
13802,-0.11591845
13803,-0.1361162
13804,-0.13366218
13805,-0.1220509
13806,-0.09155181
13807,-0.08138552
13808,-0.06884558
13809,-0.025913574
13810,0.026067324
13811,0.08126655
13812,0.13901046
13813,0.19246507
13814,0.22587727
13815,0.25178218
13816,0.2657435
13817,0.26692724
13818,0.2517197
13819,0.22757082
13820,0.19491072
13821,0.15425898
13822,0.10998379
13823,0.04664679
13824,-0.03137809
13825,-0.0719178
13826,-0.11194489
13827,-0.12958099
13828,-0.13105185
13829,-0.11964081
13830,-0.10063161
13831,-0.08923772
13832,-0.07341801
13833,-0.038448114
13834,-0.0023473427
13835,0.026796628
13836,0.060485523
13837,0.08349706
13838,0.114349104
13839,0.13822639
13840,0.14490445
13841,0.14363417
13842,0.13062654
13843,0.1183868
13844,0.08620153
13845,0.036413033
13846,0.0061335154
13847,-0.04258176
13848,-0.10794161
13849,-0.16123833
13850,-0.20164138
13851,-0.21859771
13852,-0.21891466
13853,-0.21129236
13854,-0.19106615
13855,-0.17533958
13856,-0.15487044
13857,-0.11135448
13858,-0.056703888
13859,-0.007965261
13860,0.043427292
13861,0.09006916
13862,0.1300238
13863,0.16318405
13864,0.17957674
13865,0.18448572
13866,0.17430437
13867,0.15569678
13868,0.118211314
13869,0.06731883
13870,0.019318871
13871,-0.04142455
13872,-0.114707075
13873,-0.16964081
13874,-0.21231413
13875,-0.23269743
13876,-0.2382214
13877,-0.231563
13878,-0.2121642
13879,-0.1880402
13880,-0.16793093
13881,-0.12423944
13882,-0.0639488
13883,-0.009910241
13884,0.03937505
13885,0.08523293
13886,0.12574029
13887,0.15933675
13888,0.16865894
13889,0.16219658
13890,0.14363429
13891,0.12671441
13892,0.09407392
13893,0.052221004
13894,0.017787866
13895,-0.033554636
13896,-0.0999735
13897,-0.14235744
13898,-0.18058589
13899,-0.1958358
13900,-0.20191374
13901,-0.19893622
13902,-0.18146895
13903,-0.16395164
13904,-0.14692628
13905,-0.10146607
13906,-0.041469164
13907,0.009794084
13908,0.059622888
13909,0.10540891
13910,0.14241955
13911,0.1730227
13912,0.18466051
13913,0.18932335
13914,0.17369735
13915,0.14684841
13916,0.10541346
13917,0.058370475
13918,0.023820741
13919,-0.022856548
13920,-0.0850662
13921,-0.13436754
13922,-0.18209668
13923,-0.1938301
13924,-0.2071431
13925,-0.21370631
13926,-0.21527454
13927,-0.20383102
13928,-0.17402363
13929,-0.11364769
13930,-0.057398543
13931,-0.009623371
13932,0.041151576
13933,0.080035575
13934,0.11189194
13935,0.1332894
13936,0.15068015
13937,0.1583261
13938,0.14483912
13939,0.11836595
13940,0.08106887
13941,0.046894968
13942,0.019098826
13943,-0.025141768
13944,-0.08814718
13945,-0.13750859
13946,-0.1810678
13947,-0.20241728
13948,-0.21498825
13949,-0.22361699
13950,-0.22048083
13951,-0.20462844
13952,-0.1842035
13953,-0.13274762
13954,-0.07061079
13955,-0.02368034
13956,0.024131201
13957,0.06252558
13958,0.09284221
13959,0.098182395
13960,0.109796315
13961,0.11855969
13962,0.11166717
13963,0.08757144
13964,0.0570653
13965,0.027347822
13966,0.00585662
13967,-0.0387164
13968,-0.110738784
13969,-0.14729156
13970,-0.18871242
13971,-0.20901044
13972,-0.20483297
13973,-0.1854336
13974,-0.1569447
13975,-0.13294178
13976,-0.12027668
13977,-0.08277926
13978,-0.024308614
13979,0.018152202
13980,0.061898112
13981,0.11482326
13982,0.15547262
13983,0.18734282
13984,0.19774966
13985,0.19042861
13986,0.1749747
13987,0.1568722
13988,0.1273346
13989,0.09120745
13990,0.042862885
13991,-0.021679629
13992,-0.087375835
13993,-0.12195901
13994,-0.1683179
13995,-0.19102666
13996,-0.19231547
13997,-0.17505907
13998,-0.14583513
13999,-0.12725827
14000,-0.111666255
14001,-0.07328291
14002,-0.023286138
14003,0.018526098
14004,0.060305182
14005,0.110269204
14006,0.14896508
14007,0.17987147
14008,0.19642206
14009,0.19075152
14010,0.1816822
14011,0.16860873
14012,0.14137362
14013,0.106597885
14014,0.057195492
14015,-0.0077454746
14016,-0.077218354
14017,-0.10779684
14018,-0.14957649
14019,-0.17126067
14020,-0.16986914
14021,-0.14672498
14022,-0.11756523
14023,-0.10685829
14024,-0.09748548
14025,-0.055784263
14026,-0.015937403
14027,0.028887102
14028,0.07868107
14029,0.12958577
14030,0.16850168
14031,0.20124015
14032,0.22106427
14033,0.22115998
14034,0.21137051
14035,0.19223928
14036,0.16017088
14037,0.112075776
14038,0.064936176
14039,0.010099817
14040,-0.07382638
14041,-0.1044271
14042,-0.15736756
14043,-0.17787273
14044,-0.18219271
14045,-0.17143863
14046,-0.14498213
14047,-0.13205168
14048,-0.11984857
14049,-0.07468778
14050,-0.03358683
14051,0.0120845465
14052,0.06174879
14053,0.11939374
14054,0.16827047
14055,0.20563996
14056,0.22942133
14057,0.2316966
14058,0.21767525
14059,0.19261336
14060,0.1653057
14061,0.12680429
14062,0.0795549
14063,0.021188682
14064,-0.065589875
14065,-0.09028887
14066,-0.14032894
14067,-0.15561745
14068,-0.15468931
14069,-0.14277126
14070,-0.11365172
14071,-0.10559347
14072,-0.09742574
14073,-0.05684705
14074,-0.025899358
14075,0.0013104659
14076,0.026825951
14077,0.050615862
14078,0.07914105
14079,0.10911672
14080,0.13591713
14081,0.14363873
14082,0.1447597
14083,0.124644265
14084,0.0952805
14085,0.061073963
14086,0.019820336
14087,-0.018006936
14088,-0.087917894
14089,-0.1290018
14090,-0.17892843
14091,-0.19866276
14092,-0.21054235
14093,-0.21147212
14094,-0.20801038
14095,-0.19462231
14096,-0.16938451
14097,-0.12911871
14098,-0.096345514
14099,-0.076607406
14100,-0.050010234
14101,-0.027317861
14102,0.00686555
14103,0.037437398
14104,0.061713055
14105,0.050619118
14106,0.02235213
14107,-0.019879399
14108,-0.04876278
14109,-0.06468047
14110,-0.08297195
14111,-0.11134374
14112,-0.15750621
14113,-0.18863744
14114,-0.21934329
14115,-0.2330611
14116,-0.24013558
14117,-0.23462847
14118,-0.2278063
14119,-0.20882058
14120,-0.1862601
14121,-0.14417589
14122,-0.10484257
14123,-0.07863349
14124,-0.05743211
14125,-0.042745873
14126,-0.034384154
14127,-0.06607147
14128,-0.08390347
14129,-0.08760421
14130,-0.07644286
14131,-0.07167807
14132,-0.077727534
14133,-0.083713695
14134,-0.09892215
14135,-0.12743133
14136,-0.1761867
14137,-0.20507184
14138,-0.24133968
14139,-0.25084907
14140,-0.23905215
14141,-0.20850527
14142,-0.1574792
14143,-0.1374944
14144,-0.12204207
14145,-0.08343987
14146,-0.04591278
14147,-0.0012292662
14148,0.03751502
14149,0.07489175
14150,0.11490619
14151,0.14250463
14152,0.16225466
14153,0.15631242
14154,0.14465256
14155,0.123835064
14156,0.09366496
14157,0.05740401
14158,0.010359712
14159,-0.04153261
14160,-0.11236671
14161,-0.1408921
14162,-0.18548666
14163,-0.20197631
14164,-0.20120314
14165,-0.18208528
14166,-0.14250305
14167,-0.12951228
14168,-0.12132916
14169,-0.08301601
14170,-0.04297583
14171,0.0026484728
14172,0.042548805
14173,0.08595115
14174,0.12920488
14175,0.16194491
14176,0.18614121
14177,0.18590996
14178,0.17539087
14179,0.15880235
